s_date,time,receipt_no,member_code,member_type,product_code,unit,quan,price,netextvat,nettotal,r_vatamt,unitcost,totalcost
02 05 2020,17:42:00,59650,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4577,83.46
04 05 2020,07:58:54,59651,,,8.86E+12,PK,1,190,177.57,190,12.43,141.1213,141.12
04 05 2020,08:02:39,59652,,,8.85E+12,PK,1,125,116.82,125,8.18,93.6695,93.67
04 05 2020,08:02:43,59652,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4577,83.46
04 05 2020,08:02:50,59652,,,8.86E+12,PK,1,105,105,105,0,90,90
04 05 2020,08:02:54,59652,,,8.86E+12,PK,1,125,125,125,0,92,92
04 05 2020,08:03:41,59653,,,8.86E+12,PK,5,65,325,325,0,54.5997,273
04 05 2020,08:03:48,59653,,,8.86E+12,PK,1,112,112,112,0,106.7741,106.77
04 05 2020,08:03:55,59653,,,8.86E+12,PK,1,135,135,135,0,92,92
04 05 2020,08:04:06,59653,,,8.86E+12,PK,2,125,250,250,0,92,184
04 05 2020,08:04:46,59654,,,8.86E+12,PK,1,155,155,155,0,109,109
04 05 2020,08:04:46,59654,,,8.86E+12,PK,1,165,165,165,0,109,109
04 05 2020,08:05:00,59654,,,8.86E+12,PK,1,25,23.36,25,1.64,16,16
04 05 2020,08:45:02,59655,10599,2,8.85E+12,PK,3,145,406.54,435,28.46,113.6447,340.93
04 05 2020,08:51:21,59656,,,8.86E+12,PK,15,45,675,675,0,30,450
04 05 2020,09:02:32,59657,,,5.99E+12,ตัว,10,70,654.21,700,45.79,59.5556,595.56
04 05 2020,09:04:46,59658,,,5.99E+12,ตัว,5,70,327.1,350,22.9,59.5556,297.78
04 05 2020,09:05:11,59659,,,8.86E+12,PK,1,125,125,125,0,92,92
04 05 2020,09:05:12,59659,,,8.86E+12,PK,1,102,102,102,0,78.0116,78.01
04 05 2020,09:06:50,59660,,,8.86E+12,PK,4,135,540,540,0,99.2586,397.03
04 05 2020,09:06:54,59660,,,8.86E+12,PK,1,460,460,460,0,376.5003,376.5
04 05 2020,09:06:57,59660,,,8.86E+12,PK,3,62,186,186,0,55.3112,165.93
04 05 2020,09:07:35,59661,,,8.85E+12,PK,2,120,224.3,240,15.7,83.4577,166.92
04 05 2020,09:15:15,59662,10626,2,8.86E+12,ก้อน,10,3.75,37.5,37.5,0,2.1115,21.12
04 05 2020,09:15:18,59662,10626,2,8.86E+12,PK,2,68,136,136,0,54.5997,109.2
04 05 2020,09:15:20,59662,10626,2,8.86E+12,PK,4,75,300,300,0,61.78,247.12
04 05 2020,09:21:09,59663,10613,1,8.86E+12,PK,3,108,324,324,0,106.7741,320.32
04 05 2020,09:21:12,59663,10613,1,8.86E+12,ก้อน,5,3.75,18.75,18.75,0,2.1115,10.56
04 05 2020,09:21:43,59663,10613,1,8.86E+12,PK,1,400,400,400,0,376.5,376.5
04 05 2020,09:22:31,59664,,,8.86E+12,PK,3,90,270,270,0,69,207
04 05 2020,09:22:34,59664,,,8.86E+12,PK,5,140,700,700,0,104,520
04 05 2020,09:22:36,59664,,,8.86E+12,PK,5,135,675,675,0,99.2586,496.29
04 05 2020,09:24:00,59665,10573,2,8.86E+12,PK,9.06,145,1313.75,1313.75,0,101.9997,924.12
04 05 2020,09:24:04,59665,10573,2,8.86E+12,PK,5,125,625,625,0,92,460
04 05 2020,09:25:05,59666,10573,2,8.86E+12,PK,6.2,145,899,899,0,101.9997,632.4
04 05 2020,09:25:09,59666,10573,2,8.86E+12,PK,5,125,625,625,0,92,460
04 05 2020,09:26:14,59667,10584,2,8.86E+12,KG,15.93,68,1083.25,1083.25,0,55,876.15
04 05 2020,09:26:20,59667,10584,2,8.86E+12,PK,5,58,290,290,0,52.8125,264.06
04 05 2020,09:26:25,59667,10584,2,8.86E+12,PK,1,20,20,20,0,11.7903,11.79
04 05 2020,09:27:39,59668,10551,2,8.85E+12,PK,2,220,411.21,440,28.79,166.0633,332.13
04 05 2020,09:27:41,59668,10551,2,8.86E+12,PK,4,180,672.9,720,47.1,141.1213,564.49
04 05 2020,09:28:48,59669,10629,2,8.86E+12,KG,10,32,320,320,0,21.5126,215.13
04 05 2020,09:28:51,59669,10629,2,8.86E+12,PK,10,16,160,160,0,8.8951,88.95
04 05 2020,09:28:55,59669,10629,2,8.86E+12,PK,3,108,324,324,0,106.7741,320.32
04 05 2020,09:28:59,59669,10629,2,8.86E+12,PK,3,75,225,225,0,61.78,185.34
04 05 2020,09:30:21,59670,10583,2,8.86E+12,KG,8.15,68,554.25,554.25,0,55,448.25
04 05 2020,09:30:26,59670,10583,2,8.86E+12,PK,2.25,65,146.25,146.25,0,60.9988,137.25
04 05 2020,09:31:19,59671,10581,2,8.86E+12,PK,20,45,900,900,0,30,600
04 05 2020,09:31:23,59671,10581,2,8.86E+12,PK,4,130,520,520,0,92,368
04 05 2020,09:33:01,59672,10580,2,8.86E+12,PK,5,25,125,125,0,14,70
04 05 2020,09:33:05,59672,10580,2,8.86E+12,PK,10,48,480,480,0,30,300
04 05 2020,09:33:10,59672,10580,2,8.86E+12,PK,5.62,120,674.5,674.5,0,88,494.56
04 05 2020,09:34:16,59673,10589,2,8.86E+12,PK,5,48,240,240,0,30,150
04 05 2020,09:34:24,59673,10589,2,8.86E+12,PK,5,62,310,310,0,55.3112,276.56
04 05 2020,09:37:02,59674,10519,2,8.86E+12,PK,10,135,1350,1350,0,110.8671,1108.67
04 05 2020,09:37:06,59674,10519,2,8.86E+12,PK,5,135,675,675,0,99.2586,496.29
04 05 2020,09:37:10,59674,10519,2,8.86E+12,PK,5,180,841.12,900,58.88,141.1213,705.61
04 05 2020,09:37:14,59674,10519,2,8.85E+12,PK,2,220,411.22,440,28.78,166.0633,332.13
04 05 2020,09:37:19,59674,10519,2,8.86E+12,PK,2,460,920,920,0,376.5003,753
04 05 2020,09:38:34,59675,10573,2,8.86E+12,PK,1,460,460,460,0,376.5003,376.5
04 05 2020,09:40:33,59676,10520,2,8.86E+12,PK,2,460,920,920,0,376.5003,753
04 05 2020,09:41:39,59677,,,8.85E+12,PK,2,120,224.3,240,15.7,83.4577,166.92
04 05 2020,09:43:29,59678,10504,2,8.86E+12,PK,5,48,240,240,0,30,150
04 05 2020,09:43:35,59678,10504,2,8.86E+12,PK,1,430,430,430,0,376.5423,376.54
04 05 2020,09:43:39,59678,10504,2,8.86E+12,PK,5,130,650,650,0,92,460
04 05 2020,09:43:42,59678,10504,2,8.86E+12,PK,15,140,2100,2100,0,104,1560
04 05 2020,09:43:49,59678,10504,2,8.85E+12,PK,3,115,322.43,345,22.57,83.4764,250.43
04 05 2020,09:45:44,59679,10564,1,8.86E+12,KG,20,32,640,640,0,21.5126,430.25
04 05 2020,09:45:51,59679,10564,1,8.86E+12,PK,3,120,336.45,360,23.55,98.1038,294.31
04 05 2020,09:46:58,59680,10629,2,8.86E+12,KG,10,32,320,320,0,21.5126,215.13
04 05 2020,09:47:02,59680,10629,2,8.86E+12,PK,2,112,224,224,0,106.7741,213.55
04 05 2020,10:19:38,59681,10590,2,8.86E+12,PK,10,48,480,480,0,30,300
04 05 2020,10:19:42,59681,10590,2,8.86E+12,PK,3,75,225,225,0,61.78,185.34
04 05 2020,10:20:10,59681,10590,2,8.86E+12,PK,6,135,810,810,0,99.2586,595.55
04 05 2020,10:20:16,59681,10590,2,8.86E+12,ก้อน,10,3.75,37.5,37.5,0,2.1115,21.12
04 05 2020,10:29:46,59682,10621,2,8.86E+12,PK,3,145,435,435,0,109,327
04 05 2020,10:36:36,59683,,,8.86E+12,PK,3,135,405,405,0,110.8671,332.6
04 05 2020,10:48:57,59684,,,2.99E+12,PK,20,78,1560,1560,0,72.2172,1444.34
04 05 2020,11:02:07,59685,10595,2,8.86E+12,PK,40,45,1800,1800,0,30,1200
04 05 2020,11:03:43,59686,,,8.86E+12,KG,20,32,640,640,0,21.5126,430.25
04 05 2020,11:03:58,59686,,,8.86E+12,PK,20,58,1160,1160,0,52.8125,1056.25
04 05 2020,11:04:01,59686,,,8.86E+12,PK,10,16,160,160,0,8.8951,88.95
04 05 2020,11:04:59,59687,10624,2,8.86E+12,PK,15,55,825,825,0,39,585
04 05 2020,11:05:17,59687,10624,2,8.86E+12,KG,14.08,58,816.75,816.75,0,39,549.12
04 05 2020,11:06:48,59688,10518,4,2.99E+12,PK,10,99,990,990,0,72.0405,720.41
04 05 2020,11:06:53,59688,10518,4,2.99E+12,PK,10,90,900,900,0,72.1162,721.16
04 05 2020,11:06:58,59688,10518,4,2.99E+12,PK,10,84,840,840,0,72.1475,721.47
04 05 2020,11:07:42,59688,10518,4,2.99E+12,PK,10,78,780,780,0,72.2172,722.17
04 05 2020,11:08:02,59688,10518,4,2.99E+12,PK,10,72,720,720,0,72.1791,721.79
04 05 2020,11:10:42,59689,,,2.99E+12,PK,10,90,900,900,0,72.1162,721.16
04 05 2020,11:10:45,59689,,,2.99E+12,PK,10,84,840,840,0,72.1475,721.47
04 05 2020,11:10:49,59689,,,2.99E+12,PK,10,72,720,720,0,72.1791,721.79
04 05 2020,11:12:21,59690,10548,2,2.99E+12,PK,10,99,990,990,0,72.0405,720.41
04 05 2020,11:12:24,59690,10548,2,2.99E+12,PK,30,90,2700,2700,0,72.1162,2163.49
04 05 2020,11:12:28,59690,10548,2,2.99E+12,PK,50,75,3750,3750,0,72.2172,3610.86
04 05 2020,11:12:42,59690,10548,2,2.99E+12,PK,50,69,3450,3450,0,72.1791,3608.96
04 05 2020,11:12:44,59690,10548,2,2.99E+12,PK,10,66,660,660,0,72.128,721.28
04 05 2020,11:33:36,59691,,,8.86E+12,PK,1,87,87,87,0,78.015,78.02
04 05 2020,11:33:40,59691,,,1.83E+12,KG,1,73,73,73,0,50.5557,50.56
04 05 2020,11:33:55,59691,,,8.86E+12,PK,1,125,125,125,0,95.0002,95
04 05 2020,11:33:58,59691,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4764,83.48
04 05 2020,11:34:05,59691,,,8.86E+12,PK,1,135,135,135,0,92,92
04 05 2020,11:41:38,59692,10505,2,8.86E+12,PK,60,45,2700,2700,0,30,1800
04 05 2020,11:41:23,59692,10505,2,8.86E+12,PK,40,100,4000,4000,0,92,3680
04 05 2020,11:41:26,59692,10505,2,8.86E+12,PK,3,385,1155,1155,0,376.5,1129.5
04 05 2020,11:46:13,59693,,,8.86E+12,PK,1,105,105,105,0,90,90
04 05 2020,11:46:17,59693,,,8.86E+12,PK,1,70,70,70,0,46.1452,46.15
04 05 2020,11:47:12,59694,10610,2,8.86E+12,KG,50,32,1600,1600,0,21.5126,1075.63
04 05 2020,11:48:33,59695,,,8.86E+12,PK,1,102,102,102,0,78.0116,78.01
04 05 2020,11:48:38,59695,,,8.85E+12,PK,1,80,74.77,80,5.23,55.9172,55.92
04 05 2020,12:02:31,59696,10599,2,8.85E+12,PK,3,205,574.77,615,40.23,166.0633,498.19
04 05 2020,12:39:26,59697,,,8.86E+12,PK,1,87,87,87,0,78.015,78.02
04 05 2020,12:42:08,59698,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4764,83.48
04 05 2020,12:42:11,59698,,,8.86E+12,KG,1,175,163.55,175,11.45,135.5133,135.51
04 05 2020,12:46:45,59699,,,8.85E+12,PK,2,120,224.3,240,15.7,83.4577,166.92
04 05 2020,12:46:46,59699,,,8.85E+12,PK,1,125,116.82,125,8.18,93.6695,93.67
04 05 2020,12:46:54,59699,,,1.83E+12,KG,1,73,73,73,0,50.5557,50.56
04 05 2020,12:49:19,59699,,,3.01E+12,PK,2,135,270,270,0,95.24,190.48
04 05 2020,12:51:05,59699,,,8.86E+12,PK,1,140,140,140,0,104,104
04 05 2020,12:56:47,59700,,,5.99E+12,ตัว,20,70,1308.41,1400,91.59,59.5556,1191.11
04 05 2020,13:00:22,59701,10575,2,8.85E+12,PK,1,135,126.17,135,8.83,91.888,91.89
04 05 2020,13:00:23,59701,10575,2,8.85E+12,PK,1,120,112.15,120,7.85,83.4764,83.48
04 05 2020,13:00:27,59701,10575,2,8.85E+12,PK,1,165,154.21,165,10.79,104.7665,104.77
04 05 2020,13:00:36,59701,10575,2,1.71E+12,PK,1,115,107.48,115,7.52,77.57,77.57
04 05 2020,13:00:47,59701,10575,2,8.86E+12,PK,9,38,342,342,0,28.2837,254.55
04 05 2020,13:00:53,59701,10575,2,8.85E+12,PK,1,120,112.14,120,7.86,83.4577,83.46
04 05 2020,13:04:23,59702,10527,2,8.86E+12,PK,1,460,460,460,0,376.5003,376.5
04 05 2020,13:04:25,59702,10527,2,8.86E+12,PK,5,90,450,450,0,78.0063,390.03
04 05 2020,13:04:39,59702,10527,2,8.85E+12,PK,1,165,154.21,165,10.79,104.7665,104.77
04 05 2020,13:05:40,59703,,,8.86E+12,PK,2,165,330,330,0,109,218
04 05 2020,13:05:42,59703,,,8.86E+12,PK,2,130,260,260,0,92,184
04 05 2020,13:10:10,59704,,,8.86E+12,PK,4.85,65,315.25,315.25,0,60.9988,295.84
04 05 2020,13:10:17,59704,,,8.85E+12,PK,4,75,280.37,300,19.63,55.9172,223.67
04 05 2020,13:10:59,59705,,,8.86E+12,PK,2,400,800,800,0,376.5,753
04 05 2020,13:11:05,59705,,,8.86E+12,PK,4,90,360,360,0,69,276
04 05 2020,13:15:24,59706,,,8.85E+12,PK,1,125,116.82,125,8.18,93.6695,93.67
04 05 2020,13:15:34,59706,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4577,83.46
04 05 2020,13:15:35,59706,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4764,83.48
04 05 2020,13:54:42,59707,10582,2,8.86E+12,PK,3,145,435,435,0,92,276
04 05 2020,13:54:45,59707,10582,2,8.86E+12,PK,2,165,330,330,0,109,218
04 05 2020,13:54:46,59707,10582,2,8.86E+12,PK,3,145,435,435,0,109,327
04 05 2020,14:14:32,59708,10603,4,2.99E+12,PK,50,99,4950,4950,0,72.0405,3602.02
04 05 2020,14:14:35,59708,10603,4,2.99E+12,PK,50,75,3750,3750,0,72.2172,3610.86
04 05 2020,14:14:37,59708,10603,4,2.99E+12,PK,50,69,3450,3450,0,72.1791,3608.96
04 05 2020,14:15:11,59709,,,8.86E+12,PK,20,102,2040,2040,0,72.0122,1440.24
04 05 2020,14:15:14,59709,,,2.99E+12,PK,20,99,1980,1980,0,72.0405,1440.81
04 05 2020,14:15:17,59709,,,2.99E+12,PK,30,90,2700,2700,0,72.1162,2163.49
04 05 2020,14:15:20,59709,,,2.99E+12,PK,50,84,4200,4200,0,72.1475,3607.37
04 05 2020,14:15:22,59709,,,2.99E+12,PK,40,72,2880,2880,0,72.1791,2887.16
04 05 2020,15:18:15,59710,,,8.86E+12,PK,2,67,134,134,0,55.3112,110.62
04 05 2020,15:21:05,59711,,,5.99E+12,ตัว,5,70,327.1,350,22.9,59.5556,297.78
04 05 2020,15:37:33,59712,10521,2,8.86E+12,PK,1,420,420,420,0,376.5423,376.54
04 05 2020,15:38:57,59713,,,8.86E+12,PK,1,135,135,135,0,92,92
04 05 2020,15:54:31,59714,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4764,83.48
04 05 2020,16:05:33,59715,,,8.86E+12,PK,1,140,140,140,0,99.2586,99.26
04 05 2020,16:05:35,59715,,,8.86E+12,PK,1,93,93,93,0,78.0063,78.01
04 05 2020,16:05:37,59715,,,8.85E+12,PK,1,80,74.77,80,5.23,55.9172,55.92
04 05 2020,16:05:37,59715,,,8.85E+12,PK,1,80,74.76,80,5.24,53.138,53.14
04 05 2020,16:15:07,59716,,,8.85E+12,PK,1,220,205.61,220,14.39,166.0633,166.06
04 05 2020,16:15:14,59716,,,8.86E+12,PK,1,165,165,165,0,109,109
04 05 2020,16:16:19,59717,,,8.86E+12,PK,17.21,65,1118.75,1118.75,0,60.9988,1049.79
04 05 2020,16:17:48,59718,10593,2,1.83E+12,PK,5.27,90,474.25,474.25,0,80.1496,422.39
04 05 2020,16:17:55,59718,10593,2,8.86E+12,PK,2.5,65,162.5,162.5,0,60.9988,152.5
04 05 2020,16:28:19,59719,,,8.86E+12,PK,1,102,102,102,0,78.0116,78.01
04 05 2020,16:59:28,59720,,,8.86E+12,PK,1,155,155,155,0,109,109
04 05 2020,17:05:07,59721,,,8.86E+12,PK,4,130,520,520,0,92,368
04 05 2020,17:05:15,59721,,,8.86E+12,PK,1,450,450,450,0,376.5003,376.5
04 05 2020,17:05:31,59721,,,8.86E+12,PK,3,62,186,186,0,55.3112,165.93
04 05 2020,17:14:23,59722,10605,4,8.86E+12,PK,25,60,1500,1500,0,46.1452,1153.63
05 05 2020,07:56:10,59723,,,8.86E+12,PK,1,102,102,102,0,78.0116,78.01
05 05 2020,07:56:14,59723,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4577,83.46
05 05 2020,07:59:09,59724,,,8.86E+12,PK,1,68,68,68,0,54.5978,54.6
05 05 2020,07:59:16,59724,,,8.86E+12,KG,2,140,280,280,0,106,212
05 05 2020,07:59:16,59724,,,8.86E+12,PK,2,125,250,250,0,92,184
05 05 2020,07:59:23,59724,,,8.85E+12,PK,1,125,116.82,125,8.18,93.6695,93.67
05 05 2020,07:59:30,59724,,,8.86E+12,PK,1,155,155,155,0,136,136
05 05 2020,07:59:34,59724,,,8.86E+12,PK,1,250,250,250,0,165,165
05 05 2020,08:53:33,59725,,,8.86E+12,PK,5,135,675,675,0,99.1011,495.51
05 05 2020,08:57:10,59726,10526,1,8.86E+12,PK,1,112,112,112,0,107.0089,107.01
05 05 2020,08:57:12,59726,10526,1,8.86E+12,PK,1,135,135,135,0,92,92
05 05 2020,08:58:04,59726,10526,1,8.86E+12,PK,2,140,280,280,0,110.8671,221.73
05 05 2020,08:58:06,59726,10526,1,8.86E+12,PK,1,126,117.76,126,8.24,96.2617,96.26
05 05 2020,08:59:08,59726,10526,1,8.86E+12,PK,5,48,240,240,0,30,150
05 05 2020,09:01:07,59727,10573,2,8.86E+12,PK,9.03,145,1309.25,1309.25,0,101.9996,921.06
05 05 2020,09:01:11,59727,10573,2,8.86E+12,PK,5,125,625,625,0,92,460
05 05 2020,09:02:25,59728,10573,2,8.86E+12,PK,3.14,145,455.25,455.25,0,101.9996,320.28
05 05 2020,09:02:28,59728,10573,2,8.86E+12,PK,5,125,625,625,0,92,460
05 05 2020,09:02:31,59728,10573,2,8.86E+12,PK,1,450,450,450,0,377.1774,377.18
05 05 2020,09:06:27,59729,,,8.86E+12,PK,7,135,945,945,0,99.1011,693.71
05 05 2020,09:07:14,59730,,,8.86E+12,PK,6.13,145,888.75,888.75,0,101.9996,625.26
05 05 2020,09:09:23,59731,10519,2,8.86E+12,PK,2,450,900,900,0,377.1774,754.35
05 05 2020,09:09:29,59731,10519,2,8.86E+12,PK,10,135,1350,1350,0,110.8671,1108.67
05 05 2020,09:09:36,59731,10519,2,8.86E+12,PK,5,135,675,675,0,99.1011,495.51
05 05 2020,09:11:25,59732,,,8.86E+12,PK,16.67,65,1083.5,1083.5,0,60.9993,1016.86
05 05 2020,09:17:40,59733,10629,2,8.86E+12,KG,10,32,320,320,0,21.5128,215.13
05 05 2020,09:17:47,59733,10629,2,8.86E+12,PK,10,16,160,160,0,11.7903,117.9
05 05 2020,09:17:50,59733,10629,2,8.86E+12,PK,3,75,225,225,0,61.582,184.75
05 05 2020,09:19:11,59734,10591,2,8.86E+12,PK,20,15,300,300,0,8.8951,177.9
05 05 2020,09:20:56,59735,10584,2,8.86E+12,KG,16.04,68,1090.75,1090.75,0,55,882.2
05 05 2020,09:21:02,59735,10584,2,8.86E+12,PK,5,58,290,290,0,52.8125,264.06
05 05 2020,09:21:10,59735,10584,2,8.86E+12,PK,1,20,20,20,0,11.7903,11.79
05 05 2020,09:22:52,59736,10583,2,8.86E+12,KG,7.77,68,528.25,528.25,0,55,427.35
05 05 2020,09:23:54,59737,10581,2,8.86E+12,PK,15,45,675,675,0,30,450
05 05 2020,09:23:58,59737,10581,2,8.86E+12,PK,4,130,520,520,0,92,368
05 05 2020,09:26:28,59738,10587,2,8.86E+12,KG,10,125,1250,1250,0,106,1060
05 05 2020,09:27:17,59739,,,8.86E+12,PK,5,90,450,450,0,69,345
05 05 2020,09:27:27,59739,,,8.86E+12,PK,2,390,780,780,0,376.5,753
05 05 2020,09:30:04,59739,,,8.86E+12,PK,37.32,125,4665,4665,0,106,3955.92
05 05 2020,09:32:49,59740,,,8.86E+12,PK,20,58,1160,1160,0,52.8125,1056.25
05 05 2020,09:32:55,59740,,,8.86E+12,KG,20,32,640,640,0,21.5128,430.26
05 05 2020,09:33:00,59740,,,8.86E+12,PK,10,16,160,160,0,8.8951,88.95
05 05 2020,09:34:00,59741,10550,2,8.86E+12,PK,10,25,250,250,0,14,140
05 05 2020,09:34:31,59741,10550,2,8.86E+12,KG,29.59,68,2012,2012,0,55,1627.45
05 05 2020,09:35:55,59742,10520,2,8.85E+12,PK,5,120,560.75,600,39.25,97.6639,488.32
05 05 2020,09:38:01,59743,10504,2,8.86E+12,PK,5,48,240,240,0,30,150
05 05 2020,09:38:07,59743,10504,2,8.86E+12,PK,5,140,700,700,0,104,520
05 05 2020,09:38:11,59743,10504,2,8.86E+12,PK,1,420,420,420,0,376.5423,376.54
05 05 2020,09:38:16,59743,10504,2,8.86E+12,PK,5,130,650,650,0,92,460
05 05 2020,09:38:22,59743,10504,2,8.85E+12,PK,3,115,322.43,345,22.57,83.4764,250.43
05 05 2020,09:40:52,59744,,,8.86E+12,PK,3,135,405,405,0,110.8671,332.6
05 05 2020,09:40:55,59744,,,8.86E+12,PK,2,130,260,260,0,92,184
05 05 2020,09:44:08,59745,10626,2,8.86E+12,ก้อน,10,3.75,37.5,37.5,0,2.1159,21.16
05 05 2020,09:44:12,59745,10626,2,8.86E+12,PK,2,68,136,136,0,54.5978,109.2
05 05 2020,09:44:14,59745,10626,2,8.86E+12,PK,4,75,300,300,0,61.582,246.33
05 05 2020,09:44:18,59745,10626,2,8.86E+12,PK,1,81,81,81,0,78.0029,78
05 05 2020,10:12:32,59746,10590,2,8.86E+12,PK,10,48,480,480,0,30,300
05 05 2020,10:12:36,59746,10590,2,8.86E+12,PK,3,75,225,225,0,61.582,184.75
05 05 2020,10:12:39,59746,10590,2,8.86E+12,ก้อน,10,3.75,37.5,37.5,0,2.1159,21.16
05 05 2020,10:12:46,59746,10590,2,8.86E+12,PK,5,135,675,675,0,99.1011,495.51
05 05 2020,10:54:45,59747,,,2.99E+12,PK,20,72,1440,1440,0,72.3218,1446.44
05 05 2020,11:02:53,59748,,,8.86E+12,KG,2,140,280,280,0,106,212
05 05 2020,11:03:42,59748,,,8.86E+12,PK,1,126,117.76,126,8.24,96.2617,96.26
05 05 2020,11:05:02,59748,,,8.86E+12,KG,1.23,168,193.22,206.75,13.53,126,154.98
05 05 2020,11:05:09,59748,,,8.86E+12,PK,1,102,102,102,0,78.0116,78.01
05 05 2020,11:12:58,59749,,,8.86E+12,PK,1,135,135,135,0,92,92
05 05 2020,11:18:53,59750,,,8.86E+12,PK,2,102,204,204,0,78.0116,156.02
05 05 2020,11:24:08,59751,10505,2,8.86E+12,PK,40,45,1800,1800,0,30,1200
05 05 2020,11:24:14,59751,10505,2,8.86E+12,PK,40,100,4000,4000,0,92,3680
05 05 2020,11:24:20,59751,10505,2,8.86E+12,PK,3,375,1125,1125,0,376.5,1129.5
05 05 2020,11:33:56,59752,,,8.86E+12,PK,1,40,40,40,0,28.2837,28.28
05 05 2020,11:33:59,59752,,,8.86E+12,PK,1,68,68,68,0,54.5978,54.6
05 05 2020,11:55:37,59753,10512,4,2.99E+12,PK,20,72,1440,1440,0,72.3218,1446.44
05 05 2020,11:56:33,59754,,,2.99E+12,PK,10,90,900,900,0,72.4103,724.1
05 05 2020,11:56:35,59754,,,2.99E+12,PK,20,84,1680,1680,0,72.208,1444.16
05 05 2020,11:56:37,59754,,,2.99E+12,PK,30,72,2160,2160,0,72.3218,2169.65
05 05 2020,11:58:00,59755,10614,2,2.99E+12,PK,10,99,990,990,0,72.3239,723.24
05 05 2020,11:58:03,59755,10614,2,2.99E+12,PK,20,90,1800,1800,0,72.4103,1448.21
05 05 2020,11:59:03,59755,10614,2,2.99E+12,PK,20,78,1560,1560,0,72.3212,1446.42
05 05 2020,12:00:03,59756,10610,2,8.86E+12,KG,120,32,3840,3840,0,21.5128,2581.54
05 05 2020,12:00:54,59757,10548,2,2.99E+12,PK,10,99,990,990,0,72.3239,723.24
05 05 2020,12:01:38,59757,10548,2,2.99E+12,PK,40,75,3000,3000,0,72.3212,2892.85
05 05 2020,12:02:08,59757,10548,2,2.99E+12,PK,30,69,2070,2070,0,72.3218,2169.65
05 05 2020,12:01:01,59757,10548,2,2.99E+12,PK,10,66,660,660,0,72.325,723.25
05 05 2020,12:04:41,59758,,,8.86E+12,PK,6.69,150,1003.5,1003.5,0,102.0098,682.45
05 05 2020,12:25:09,59759,,,5.99E+12,ตัว,10,70,654.21,700,45.79,59.9658,599.66
05 05 2020,12:58:53,59760,,,8.86E+12,PK,1,495,495,495,0,376.5,376.5
05 05 2020,13:15:15,59761,,,5.99E+12,ตัว,5,70,327.1,350,22.9,59.9658,299.83
05 05 2020,14:02:28,59762,,,8.86E+12,PK,1,140,140,140,0,110.8671,110.87
05 05 2020,14:23:09,59763,,,8.86E+12,PK,1,102,102,102,0,78.0116,78.01
05 05 2020,14:35:44,59764,,,8.86E+12,PK,20,102,2040,2040,0,72.0122,1440.24
05 05 2020,14:35:46,59764,,,2.99E+12,PK,20,99,1980,1980,0,72.3239,1446.48
05 05 2020,14:35:50,59764,,,2.99E+12,PK,40,84,3360,3360,0,72.208,2888.32
05 05 2020,14:35:52,59764,,,2.99E+12,PK,30,72,2160,2160,0,72.3218,2169.65
05 05 2020,14:36:21,59765,10618,2,2.99E+12,PK,20,99,1980,1980,0,72.3239,1446.48
05 05 2020,14:36:23,59765,10618,2,2.99E+12,PK,20,90,1800,1800,0,72.4103,1448.21
05 05 2020,14:36:25,59765,10618,2,2.99E+12,PK,30,69,2070,2070,0,72.3218,2169.65
05 05 2020,14:38:43,59766,,,8.86E+12,PK,8.59,65,558.25,558.25,0,60.9993,523.98
05 05 2020,14:45:47,59767,10601,2,2.99E+12,PK,50,78,3900,3900,0,72.3212,3616.06
05 05 2020,14:46:14,59768,10603,4,2.99E+12,PK,50,99,4950,4950,0,72.3239,3616.2
05 05 2020,14:46:16,59768,10603,4,2.99E+12,PK,50,90,4500,4500,0,72.4103,3620.52
05 05 2020,14:46:19,59768,10603,4,2.99E+12,PK,100,75,7500,7500,0,72.3212,7232.12
05 05 2020,14:46:21,59768,10603,4,2.99E+12,PK,100,69,6900,6900,0,72.3218,7232.18
05 05 2020,14:48:43,59769,10582,2,8.86E+12,PK,3,145,435,435,0,109,327
05 05 2020,14:49:16,59769,10582,2,8.86E+12,PK,3,165,495,495,0,109,327
05 05 2020,14:49:18,59769,10582,2,8.86E+12,PK,3,145,435,435,0,92,276
05 05 2020,14:49:27,59769,10582,2,8.86E+12,PK,2,155,310,310,0,136,272
05 05 2020,15:10:38,59770,,,8.86E+12,PK,3,81,243,243,0,78.0029,234.01
05 05 2020,15:11:33,59771,,,8.86E+12,KG,2,140,280,280,0,106,212
05 05 2020,15:11:37,59771,,,8.86E+12,PK,1,135,135,135,0,92,92
05 05 2020,15:24:50,59772,10597,2,8.86E+12,PK,2,165,330,330,0,109,218
05 05 2020,15:24:53,59772,10597,2,8.86E+12,KG,4,130,520,520,0,106,424
05 05 2020,15:30:52,59773,,,8.86E+12,PK,6.1,65,396.5,396.5,0,60.9993,372.1
05 05 2020,15:50:19,59774,10608,1,8.86E+12,PK,1,140,140,140,0,104,104
05 05 2020,15:53:21,59775,,,8.86E+12,PK,1,81,81,81,0,78.0029,78
